id,name,key_skills,work_format_name,experience,specialization_id
120172732,Junior/Middle Backend-разработчик на Ruby,"Ruby, Ruby On Rails, ООП, PostgreSQL, REST, Nginx, Backend",На месте работодателя,От 1 года до 3 лет,96
119649505,Java-разработчик Junior,"SQL, Quarkus, Java",На месте работодателя,Нет опыта,96
120046400,Web-программист,"JavaScript, HTML5, Less, CSS, PHP",На месте работодателя,От 1 года до 3 лет,96
116038293,"Программист, разработчик 1С","1С программирование, 1С: Предприятие 8, 1С: Документооборот, 1С: Управление Производственным Предприятием, Разработка технических заданий, ERP-системы на базе 1С, Бухгалтерский учет, 1 С ЗУП, Знание языков запроса СКД, КД, БСП, ХDТО, 1С: Бухгалтерия и склад, 1С: Зарплата и управление персоналом, 1C: ERP, Обновление конфигурации 1С, Постановка задач разработчикам, JSON, XML, COW",На месте работодателя,От 1 года до 3 лет,96
119267879,Тестировщик (в офис),,На месте работодателя,От 1 года до 3 лет,124
120103418,Web penetration‑тестировщик от Middle,"Аудит информационной безопасности, Тестирование безопасности, REST API",Удалённо,От 1 года до 3 лет,116
120138245,Дизайнер инфографики,,Удалённо,От 1 года до 3 лет,34
120068679,Руководитель сектора специальных проектов,,На месте работодателя,От 1 года до 3 лет,107
120086613,Администратор проектов,"Ведение проектной документации, Планирование бюджета, Контроль сотрудников, Управление подрядчиками, Контроль бюджета",На месте работодателя,От 1 года до 3 лет,107
119880872,Python Developer в команду разработки протокола хранения данных (Казань),"ООП, Английский язык, Git, SSH, EVM, DFS, Бинарный Поиск, Хеши, Highload, Docker, Encryption, Digital Signatures, Python3, Python, django, web3",На месте работодателя,От 1 года до 3 лет,96
119878392,Junior - программист,,,Нет опыта,96
119970939,Графический дизайнер,"Графический дизайн, Дизайн, Дизайн одежды, Дизайн полиграфии, Инфографика",На месте работодателя,От 1 года до 3 лет,34
119621804,Python-разработчик,"Golang, Python, Git, Kafka, Redis, Prometheus, Graphana, CI/CD, Django Framework, Django Rest Framework",Удалённо,От 3 до 6 лет,96
119167899,Системный администратор (Казань),,На месте работодателя,От 1 года до 3 лет,113
119851519,Frontend-разработчик (React),"HTML5, JavaScript, TypeScript, Git, REST API",Гибрид,От 1 года до 3 лет,96
120045300,Технический директор,"Лидерские качества, Управление командой, Расстановка приоритетов, Оптимизация бизнес-процессов, Стратегическое мышление, Технический контроль производства, Управление затратами, Инженерные системы, Техническая документация, Управление производственным персоналом, Управление бюджетом",На месте работодателя,От 3 до 6 лет,125
119551098,Аналитик-стажер,"Системное мышление, Системный анализ, Аналитическое мышление, CRM, BPMN, Моделирование бизнес процессов, Реинжиниринг бизнес-процессов, Работа в команде, Стрессоустойчивость, Ориентация на результат, Работа с большим объемом информации",,Нет опыта,10
120017837,.NET разработчик,"ASP.NET, .NET Core, RabbitMQ, Redis",Удалённо,От 3 до 6 лет,96
120115121,Разработчик БД / SQL Разработчик,"PostgreSQL, MS SQL, Автоматизация систем отчетности",На месте работодателя,От 1 года до 3 лет,96
119447940,Frontend-разработчик,"VueJS, HTML, JavaScript, CSS, Vite, SPA, Postman, Docker, Swagger, Чтение чужого кода",Удалённо,От 1 года до 3 лет,96
120087670,Мобильный системный администратор,"Администрирование сетевого оборудования, MS SQL Server, Удаленное администрирование, Linux, Администрирование серверов Windows, Настройка сетевых подключений, Резервное копирование, Настройка роутеров, Администрирование серверов",На месте работодателя,Более 6 лет,113
119983083,Веб-мастер,"HTML, JavaScript, CSS, Google Analytics, CMS Wordpress, Tilda, Webflow, Коммуникабельность, Общительность, Cоциальная реклама, Интернет-реклама",На месте работодателя,От 1 года до 3 лет,34
120116871,Ведущий бизнес-аналитик,,На месте работодателя,От 1 года до 3 лет,150
120037834,Руководитель проектов,"1С: Предприятие 8, 1С: Зарплата и управление персоналом, Проектный менеджмент, Согласование договоров, Управление рисками, Управление командой, Постановка задач разработчикам, Организаторские навыки",На месте работодателя,От 1 года до 3 лет,107
120104257,Unity3D middle,,На месте работодателя,От 3 до 6 лет,96
120158855,Аккаунт-менеджер в смм-агентство,,Удалённо,От 1 года до 3 лет,73
119861922,Аналитик,"SQL, Работа с базами данных, BPMN",На месте работодателя,От 1 года до 3 лет,10
119776991,Frontend-разработчик,"Git, Atlassian Confluence, Atlassian Jira, Angular",На месте работодателя,От 1 года до 3 лет,96
119294740,Бизнес-аналитик,"Оптимизация бизнес-процессов, Аналитическое мышление, Расстановка приоритетов, Системное мышление",На месте работодателя,Нет опыта,150
120015588,Дизайнер-визуализатор,"3D Studio Max, Autodesk Revit, Дизайн, 3D Моделирование, 3D-графика, Photoshop, ScetchUp, Высокая степень ответственности, Знание программ, CorelDRAW Photo Draw, Microsoft Office, Визуализация",На месте работодателя,От 1 года до 3 лет,34
120037317,Программист,"Java, Английский язык, Python, Разработка ПО, Веб-программирование, Node.js, .NET Core, PowerShell, 1С программирование",,От 3 до 6 лет,96
120037832,.Net разработчик Unity C#,"C#, Разработка нового продукта, .NET Framework, ASP.NET, Unity, WPF, .NET Core",,От 1 года до 3 лет,96
118773850,Тестировщик ПО,"Регрессионное тестирование, Функциональное тестирование, Тестирование, Linux, SQL, Atlassian Jira",,От 3 до 6 лет,124
120168076,Менеджер по развитию бизнеса/BDM,"B2B Продажи, Business Development, Работа с ключевыми клиентами, Ведение переговоров",На месте работодателя,От 1 года до 3 лет,73
119438437,Frontend-разработчик,,Удалённо,От 3 до 6 лет,96
119911891,Аналитик,,Удалённо,От 1 года до 3 лет,156
119880845,Go-lang Developer в команду разработки протокола хранения данных,"ООП, Английский язык, Git, SSH, Golang, Go, EVM, DFS, Бинарный Поиск, Хеши, Highload, Docker, Encryption, Digital Signatures",На месте работодателя,От 1 года до 3 лет,96
119249596,Senior QA Engineer,"Python, Selenium, Git, CI/CD, Автоматизированное тестирование",Удалённо,От 3 до 6 лет,124
120136450,Аналитик данных,"SQL, MS SQL, Power BI, Визуализация данных, Формирование аналитической отчетности, Извлечение данных, Финансовые показатели, Разработка и внедрение KPI",На месте работодателя,От 1 года до 3 лет,156
119539305,React Native разработчик,"React Native, JavaScript, TypeScript, React",Гибрид,От 1 года до 3 лет,96
120125441,Разработчик Go (Middle),"Golang, gRPC, REST API, JSON-RPC, Apache Kafka, Docker",На месте работодателя,От 1 года до 3 лет,96
120012524,Backend-разработчик,"PHP, MySQL, Git, MVC, Laravel",На месте работодателя,От 1 года до 3 лет,96
118651231,Специалист по информационной безопасности,,На месте работодателя,Нет опыта,116
120140934,Менеджер по развитию бизнес-процессов,,Удалённо,От 1 года до 3 лет,150
119591627,Графический дизайнер,"Ориентация на результат, Управление временем, AdobePhotoshop, CorelDRAW, Графический дизайн, Творческое мышление, Инфографика, Маркетплейсы, Дизайн, Продуктивность, Графические редакторы, Многозадачность, Работа с большим объемом информации",Удалённо,От 1 года до 3 лет,34
119876936,Графический дизайнер,,,От 1 года до 3 лет,34
119656388,Product manager в IT-компанию (Казань),,На месте работодателя,От 1 года до 3 лет,73
119421107,"Графический дизайнер (ул.Аделя Кутуя,82)","Adobe Photoshop, Adobe Illustrator, CorelDRAW, Графический дизайн, Типографика, Полиграфический дизайн, Figma, Ретушь",На месте работодателя,От 1 года до 3 лет,34
119852530,Графический дизайнер в типографию,"Графический дизайн, CorelDRAW, Полиграфический дизайн, Типографика, Векторная графика",На месте работодателя,От 1 года до 3 лет,34
119266256,Frontend-разработчик,"JS/TS, Vue.js, Nuxt.js, Git",Удалённо,От 3 до 6 лет,96
118155613,Системный аналитик,"SQL, Постановка задач разработчикам, Базы данных, Аналитическое мышление, Разработка технических заданий, API, Системный анализ",,Нет опыта,148
119850769,Системный администратор (Столбище),"Настройка ПО, Настройка ПК, Установка ПО, Настройка сетевых подключений, Техническая поддержка пользователей",На месте работодателя,От 1 года до 3 лет,113
119602022,Project-менеджер в IT-компанию (Казань),,,От 1 года до 3 лет,107
119918490,3D-моделлер - художник (3d фигурки по фотографии заказчика),"ZBrush, Autodesk Maya, Пользователь ПК, Художник, Работа в команде, Скульптура",Удалённо,От 1 года до 3 лет,34
119294495,Предметный дизайнер,,Удалённо,Нет опыта,34
119468097,Java-разработчик,"Java, Spring Boot, Kotlin, SQL, PostgreSQL, ORACLE, RabbitMQ",На месте работодателя,От 3 до 6 лет,96
120078626,Дизайнер одежды,,,От 3 до 6 лет,34
120169869,Аналитик данных (beginner),,Удалённо,Нет опыта,156
118503576,Performance QA Engineer,,,От 1 года до 3 лет,124
117015111,Golang разработчик,"Golang, SQL, ООП, MySQL, PostgreSQL, Git, HTML, CSS, JavaScript",На месте работодателя,От 1 года до 3 лет,96
120028478,"Веб-дизайнера (UI/UX, Motion, Tilda, WordPress, Битрикс)",,На месте работодателя,От 1 года до 3 лет,34
120083258,Начальник отдела в Контрольно-ревизионный отдел,,Гибрид,От 1 года до 3 лет,116
119515780,Backend-разработчик,"PostgreSQL, RabbitMQ, REST API, Linux, Redis",На месте работодателя,От 1 года до 3 лет,96
119534658,QA-инженер(WEB),,,От 1 года до 3 лет,124
119854935,Системный администратор,"Linux, MS SQL, PostgreSQL",Удалённо,От 1 года до 3 лет,113
119828979,Data Engineer (junior+),,Удалённо,Нет опыта,165
117494055,Аналитик упоминаний в социальных сетях,,Удалённо,Нет опыта,156
119336382,Помощник дизайнера одежды (Nude Story),"Adobe Illustrator, Дизайн одежды, Adobe Photoshop, Креативность",На месте работодателя,От 1 года до 3 лет,34
119576130,Kotlin разработчик,,На месте работодателя,Нет опыта,96
119880821,Android developer,"Kotlin, Git, Android SDK, Android",На месте работодателя,От 1 года до 3 лет,96
120061064,Креативный директор (Мерч),"Организаторские навыки, Дизайн, Графический дизайн, Управленческие навыки, Adobe Photoshop, Навыки презентации",На месте работодателя,От 1 года до 3 лет,12
118751204,Middle / Senior QA manual specialist,"Scrum, Git, SQL, API, CI\CD, TCP/IP, Atlassian Jira, YouTrack, TestRail, REST, SOAP, MSA, SOA",Удалённо,От 3 до 6 лет,124
118955210,Frontend-разработчик в офис в Казани,"JavaScript, React",На месте работодателя,От 3 до 6 лет,96
119059326,Программист,,,От 1 года до 3 лет,155
119636557,Аналитик сопровождения,"Сбор и анализ информации, SQL, Умение находить общий язык с людьми, Аналитические навыки",,Нет опыта,10
120062907,C#/.NET-разработчик,,Удалённо,От 3 до 6 лет,96
120078308,Администратор проектов (ассистент руководителя портфелей проектов),"Деловая переписка, Деловые коммуникации, Организация деловых встреч, Работа в команде, Ведение проектной документации, Организация работы сотрудников, Контроль сотрудников, Стрессоустойчивость, Тайм-менеджмент, Коммуникативные навыки",На месте работодателя,От 1 года до 3 лет,107
119447933,Back-end разработчик,"MySQL, RabbitMQ, Laravel, PHP, Python, MVC, Чтение чужого кода",Удалённо,От 1 года до 3 лет,96
118127900,Системный аналитик (внутренние продукты),"Системный анализ, Бизнес-анализ, Разработка бизнес-требований, Постановка задач разработчикам, Управление требованиями, Анализ требований, Atlassian Jira, Разработка функциональных требований, Разработка нефункциональных требований",На месте работодателя,От 1 года до 3 лет,148
119982951,Закупщик / менеджер по продукту,"Закупки, Работа с поставщиками, Управление подрядчиками, Продуктовая стратегия, Разработка нового продукта",Удалённо,От 3 до 6 лет,73
120086154,Fullstack разработчик JS (Next JS),"JavaScript, Английский язык, TypeScript, SQL, React.js, HTML5, NodeJS, Web, ORM, CI/CD, ООП, next JS",На месте работодателя,От 1 года до 3 лет,96
120115804,Руководитель технического отдела (нефтепромысловая химия),,,От 3 до 6 лет,125
119756557,Системный аналитик,"SQL, SOAP, XML, JSON, REST",Удалённо,От 1 года до 3 лет,148
119585589,Junior мобильный разработчик,,На месте работодателя,От 1 года до 3 лет,96
119250313,Системный аналитик,,Удалённо,От 1 года до 3 лет,148
119417179,C#/.NET-разработчик,"C#, .NET Core, .NET Framework",На месте работодателя,От 1 года до 3 лет,96
118907386,Менеджер по работе с базой данных товаров,,,Нет опыта,73
119352703,Разработчик мобильных приложений (Android),"Android, Java, RxJava, MVVM, MVP, Kotlin, Scrum, Agile",Удалённо,От 3 до 6 лет,96
119282750,Системный аналитик,"Системный анализ, SQL",На месте работодателя,От 3 до 6 лет,148
119669517,Инженер технической поддержки (Linux),"Linux, Администрирование серверов Linux, Техническая поддержка, Администрирование серверов, Администрирование сетевого оборудования, Техническая поддержка пользователей",Удалённо,Нет опыта,113
120035920,Системный администратор,,На месте работодателя,От 1 года до 3 лет,113
119942599,UI/UX дизайнер,"Figma, Adobe XD, Adobe Photoshop, Прототипирование",Удалённо,От 1 года до 3 лет,34
119525605,3D разработчик VR тренажеров,"VR/AR, UV развертка, Unity3D, Substance Painter, Blender",Удалённо,От 1 года до 3 лет,25
117662794,Системный администратор информационных систем,"VoIP, Настройка оборудования, Опрятность, Умение обучать других людей, LibreOffice, Продвинутый пользователь ПК",,От 1 года до 3 лет,113
119846313,Аналитик,"SQL, UML, BPMN, PostgreSQL, Системная интеграция, Разработка бизнес-требований, User Story",На месте работодателя,От 3 до 6 лет,10
118721065,Аналитик 1С:Документооборот,,Удалённо,От 1 года до 3 лет,10
119781915,Специалист контроля качества,"Контроль качества, Пользователь ПК, Ответственность, Стрессоустойчивость, Внимательность",На месте работодателя,От 1 года до 3 лет,10
119641087,Арт-директор/Креативный директор в ZOLOTO,"Работа в команде, Креативность, Организаторские навыки, Организация мероприятий, Креатив",,От 1 года до 3 лет,12
119583346,Аналитик по отчетности,"SQL, MS Excel, Python, Power BI, Управленческая отчетность, Работа с большим объемом информации",,От 1 года до 3 лет,10
109551650,Руководитель команды анализа и формирования отчетности,,,,
117936378,Аналитик,,,,
119777925,C#/.NET-разработчик,,,,
119415871,Middle .NET разработчик,,,,
120067273,Тестировщик 1С,,,,
118200476,Программист 1С (стажер),,,,
120071669,Младший cистемный администратор,,,,
119373194,Администратор проектов в сектор информационной безопасности,,,,
120071496,Веб-дизайнер,,,,
118581973,Аналитик данных,,,,
120028994,Инженер-программист (на станки ЧПУ),,,,
117984062,Руководитель технического отдела (в службе Технического заказчика),,,,
119511320,Специалист дежурной смены (SOC),,,,
119854347,Графический дизайнер,,,,
119817311,Графический дизайнер,,,,
118967126,Системный администратор,,,,
119251824,Руководитель проектов/project менеджер/Проект-менеджер (В офис - не удаленка),,,,
118515074,Тестировщик (офисный формат),,,,
119438574,Системный администратор,,,,
120082479,Кадровый аналитик,,,,
119860683,Директор управления развития лояльности (банковский сектор),,,,
120041240,Аналитик,,,,
119898659,Программист-разработчик,,,,
120042187,Дизайнер (по текстилю/тканям),,,,
119924468,Python developer (Багратион),,,,
118460402,"Тестировщик (web/back-end) в офис, Казань",,,,
118695864,Бизнес-аналитик,,,,
117345235,DevOps Engineer (middle),,,,
119623540,AI-разработчик (RAG),,,,
120064077,Сетевой инженер,,,,
118716327,Бизнес-аналитик (Junior),,,,
115207626,Системный аналитик,,,,
119375399,Графический дизайнер,,,,
119432733,Специалист по Гугл таблицам,,,,
119838493,Ассистент project manager / Ассистент руководителя веб-проектов,,,,
117898655,ML-аналитик/Data Scientist,,,,
118574325,Бизнес-аналитик (стажер),,,,
119911527,Аналитик СЭД Directum RX,,,,
119278092,Payment Supports Specialist,,,,
119609239,Backend-разработчик,,,,
118777966,Графический дизайнер,,,,
120030102,Системный аналитик,,,,
119949463,Консультант 1С,,,,
120123614,Веб-дизайнер,"Web-дизайн, Дизайн-ревью, Графический дизайн, Дизайн-мышление, Adobe Photoshop, Figma, Adobe After Effects, Адаптивный дизайн, Adobe Illustrator, Веб-дизайн, Моушн-дизайн",На месте работодателя,От 3 до 6 лет,34
119067843,"Java Developer (Middle, SDET)",,,,
119580721,Специалист по противодействию иностранным техническим разведкам и технической защите информации,,,,
120034082,Аналитик отдела продаж,"Аналитическое мышление, Системное мышление, SQL",На месте работодателя,От 1 года до 3 лет,10
119260469,Дизайнер интерьеров,,,,
120111724,Системный администратор с функциями техника,,,,
111035083,Сетевой инженер,,На месте работодателя,От 1 года до 3 лет,112
119968604,Менеджер по проектам/интернет магазин,,,,
118591955,Системный администратор ПК,,,,
119250315,Веб-программист C# ASP.NET (Fullstack),"OpenCV, C++, CUDA, Big Data, Computer Vision, PyTorch, Machine Learning, Математическая статистика, Математический анализ, Математическое программирование, MATLAB, Mathcad, Python, C#, Visual Studio C#, ASP.NET, ASP.NET Core, ASP.NET MVC, Simulink, Entity Framework, .NET Core",,Нет опыта,96
119325713,Project manager (на проекты по автоматизации),,,,
119858041,Инженер-программист АСУ ТП,,,,
112862194,JS-программист,,,,
120078917,Стажер-разработчик 1С,,,,
118782453,Frontend разработчик (React),,,,
119731554,Embedded reverse engineer,,,От 3 до 6 лет,114
119303562,Сервисный инженер,,На месте работодателя,От 1 года до 3 лет,113
119649807,Project Manager по открытию студий падел-тенниса,,,,
119807525,Программист 1С,"1С программирование, Автоматизация процессов, Техническая поддержка пользователей, Обновление конфигурации 1С",На месте работодателя,От 1 года до 3 лет,96
119302680,CDTO (Директор по цифровому развитию/цифровой трансформации),,На месте работодателя,Более 6 лет,36
119869888,Графический дизайнер,,,,
114818639,Стажёр-тестировщик (функциональное тестирование),"Функциональное тестирование, Ручное тестирование, SQL",,Нет опыта,124
119876280,PLM-аналитик,"CAD, CRM, Лоцман, PLM, Вертикаль, Машиностроение, СУБД, BPMN, PostgreSQL",На месте работодателя,От 1 года до 3 лет,148
119952413,Бизнес-аналитик,,,,
119505674,Backend developer (PHP),,,От 1 года до 3 лет,96
119631767,Графический дизайнер/Руководитель отдела дизайна рекламной продукции,"CorelDRAW, Графический дизайн, Дизайн, Дизайн полиграфии, Полиграфический дизайн, Создание сайтов",На месте работодателя,От 1 года до 3 лет,34
119570790,Помощник руководителя по ведению проектов,,,,
119779001,Координатор проекта,,,,
119461858,Продуктовый аналитик,"Аналитические исследования, Аналитическое мышление, Маркетинговый анализ, Анализ рынка",На месте работодателя,От 1 года до 3 лет,164
119104540,Управляющий салонами красоты,,,,
119387380,Младший аналитик,"Английский язык, MS Excel, Анализ данных, Аналитическое мышление",Удалённо,Нет опыта,10
119513337,Разработчик баз данных,,На месте работодателя,От 1 года до 3 лет,156
119639316,Аналитик информационных систем,,,,
119831214,Pawn скриптер,,,,
108664443,Senior Frontend разработчик (React),"Agile, React, Redux, JavaScript, Git, Unit Testing",,Более 6 лет,96
119400193,Стажер-разработчик 1С,,,,
120054037,Консультант - аналитик 1С,,На месте работодателя,От 1 года до 3 лет,10
118199240,Системный администратор,,,От 1 года до 3 лет,113
120112007,Системный администратор,,,,
119645566,Менеджер проектов мультимедийных музеев и выставок,"Управление проектами, Контроль бюджета, Планирование и контроль сроков, Координация работы команды, Чтение и анализ чертежей, Работа с технической документацией, знание современных материалов и технологий, Организация производственного процесса, Ведение документации и отчетности, Работа с CRM-системами (например, YouGile), Многозадачность и управление приоритетами, Принятие решений в условиях ограниченного времени, Коммуникабельность и навыки взаимодействия, Адаптивность и гибкость мышления",На месте работодателя,От 1 года до 3 лет,107
119241509,Middle Java Developer (Новая дистрибуция),,,От 1 года до 3 лет,96
119496127,"Аналитик данных, команда HR-аналитики, Ozon Банк","аналитика данных, SQL, Python, HR-аналитика, HR-метрики",Удалённо,От 1 года до 3 лет,156
119475422,Руководитель отдела E-com,"Управление командой, Управление бюджетом, Аналитика маркетплейсов, Внутренняя реклама, Управление затратами, SEO, A/B тесты, B2C-маркетинг",Удалённо,От 1 года до 3 лет,104
119245649,Дизайнер интерьеров,"Adobe Photoshop, ArchiCAD, Дизайн интерьера, Дизайн, Архитектура, 3D Max, Визуализация, Разработка концепции, Photoshop",Гибрид,От 1 года до 3 лет,34
110956161,Младший бизнес-аналитик,,,От 1 года до 3 лет,10
120101255,Fullstack аналитик,,Удалённо,От 3 до 6 лет,10
119231921,DevOps инженер,"Terraform, Yandex.Cloud, VK Cloud, BPM Soft, Creatio, PostgreSQL, DevOps, Zabbix, Python, Kubernetes, VMware, Bash, Администрирование серверов Linux, RabbitMQ, Ansible, Prometheus, OpenStack, Nats",Удалённо,От 1 года до 3 лет,160
119232041,С# разработчик,"C#, ASP.NET, SQL, Docker",Удалённо,От 3 до 6 лет,96
119547513,Графический дизайнер,"Adobe Photoshop, CorelDRAW, Графический дизайн, Моушн-дизайн, Разработка фирменного стиля, Дизайн упаковки, Разработка дизайн-концепции, Иллюстрирование, Разработка логотипов, Ретушь, Стилизация изображений, Визуализация данных",На месте работодателя,От 1 года до 3 лет,34
106132085,Медиааналитик,,Удалённо,Нет опыта,10
119227354,Frontend-разработчик (Angular),,На месте работодателя,От 3 до 6 лет,96
119133234,Консультант 1С,,На месте работодателя,От 1 года до 3 лет,10
118285784,Флорист без опыта,Флористика,На месте работодателя,Нет опыта,34
119325212,Системный администратор,,,От 1 года до 3 лет,113
119506848,IOS-разработчик (Swift),,На месте работодателя,От 1 года до 3 лет,96
119219695,Golang-разработчик,"Golang, PostgreSQL, Docker-compose, Gitlab, Git, Docker",Удалённо,От 1 года до 3 лет,96
119444755,Проджект-менеджер,,Удалённо,От 1 года до 3 лет,73
118148056,Специалист по информационным технологиям (IT-специалист),"Администрирование сетевого оборудования, Техническая поддержка, Техническая защита информации",На месте работодателя,Нет опыта,113
119801250,Иллюстратор,,Удалённо,От 1 года до 3 лет,34
119820555,Middle QA manual (Database),"Scrum, Git, SQL, API, CI\CD, TCP/IP, Atlassian Jira, YouTrack, TestRail, REST, SOAP, MSA, SOA, Databases, REST API, JSON API, PostgreSQL",Удалённо,От 3 до 6 лет,124
118414195,Аналитик,MS Excel,На месте работодателя,От 1 года до 3 лет,10
119267936,Помощник системного администратора,,На месте работодателя,От 1 года до 3 лет,113
120125492,Middle+ PHP(Laravel) developer/Разработчик PHP(Laravel),"Laravel, MySQL, PostgreSQL, Docker, SOLID, ООП, TDD, SaaS, VueJS, PHP",Удалённо,От 3 до 6 лет,96
119531091,Начинающий граффити дизайнер,,На месте работодателя,Нет опыта,34
119460099,Руководитель государственных проектов в IT,"Разработка технических заданий, Разработка бизнес-требований, Основы управления проектами, Стратегический менеджмент, Управление подрядчиками, Разработка бизнес-модели, Системный анализ, Управление коммуникациями, Управление рисками, Онбординг, Бизнес-анализ, HADI-циклы",На месте работодателя,От 3 до 6 лет,107
119862596,Светодизайнер,,На месте работодателя,Нет опыта,34
120014466,Менеджер по поиску и аналитике ниш (маркетплейсы) / Продакт менеджер,"ABC-анализ, Маркетинговый анализ, Формирование ассортимента, Аналитика маркетплейсов",Удалённо,От 1 года до 3 лет,73
119805742,Системный аналитик,"UML, BPMN, SQL, REST, SOAP",Удалённо,От 1 года до 3 лет,10
120115059,Стажер аналитик-проектировщик,"SQL, JavaScript",Удалённо,Нет опыта,96
118285276,Разработчик встраиваемых систем\Senior embedded developer,"C++, Python, САПР, TCP/IP",На месте работодателя,От 1 года до 3 лет,96
119785603,Технический писатель,,На месте работодателя,От 1 года до 3 лет,126
119301764,Системный аналитик (Middle),"SQL, Постановка задач разработчикам, Базы данных, Аналитическое мышление, Разработка технических заданий, API, Системный анализ",На месте работодателя,От 1 года до 3 лет,148
119372272,Разработчик С++ Computer Vision,"Computer Vision, OpenCV, C++, Линейная алгебра, CUDA, Разработка нового продукта, C/C++, Математическое моделирование, Машинное обучение, Алгоритмы и структуры данных, CMake, Линейное программирование, Математическое программирование, Mathematical Programming, Работа в команде, видеоаналитика",На месте работодателя,От 1 года до 3 лет,96
119649871,UX/UI-дизайнер,"Figma, Adobe Illustrator, UX, UI, Прототипирование пользовательского опыта, User Flow, Wireframing, Прототипирование интерфейсов, Типографика, Креативность, Внимательность, Создание графических элементов и экранных интерфейсов, Usability, тестирование интерфейсов, Коммуникация и координация с креативной и технической командой",На месте работодателя,От 1 года до 3 лет,34
118636727,Аналитик розничных продаж,,Гибрид,Нет опыта,10
119661275,Риск-аналитик (Data Science),UX-исследования,На месте работодателя,От 1 года до 3 лет,165
119804124,Системный администратор,,На месте работодателя,От 1 года до 3 лет,113
120078512,Начальник управления (Дирекция разработки продуктов корпоративного бизнеса),"Руководство коллективом, CPO по эквайрингу, Торговый и интернет эквайринг, ПК продвинутый пользователь, Разработка новых продуктов и услуг эквайринга",,От 1 года до 3 лет,73
120117010,Руководитель управления методологии,"Коммуникативные навыки, Деловая переписка, Построение проектов, Обоснование решений",На месте работодателя,От 3 до 6 лет,155
119249929,Системный аналитик,,Удалённо,От 3 до 6 лет,148
120042790,DevOps-инженер,"PowerShell, Bash, CI/CD, .NET Framework, Nginx, Apache Tomcat, SSL/TLS, Docker, Kubernetes, Jenkins, ActiveMQ, СУБД, PostgreSQL, Redis, ELK",На месте работодателя,От 1 года до 3 лет,160
119370438,Системный администратор Linux,"Linux, Администрирование серверов Linux, Bash, Настройка серверов, Nginx, Zabbix",На месте работодателя,От 1 года до 3 лет,113
119506313,Аналитик отдела продаж,"Аналитическое мышление, Системное мышление, Логическое мышление, Автоматизация процессов, SWOT-анализ",,От 1 года до 3 лет,10
120029170,Сетевой инженер,"управление активным сетевым оборудованием, решение проблем в сети",Удалённо,От 3 до 6 лет,112
119290049,Флорист без опыта,Флористика,,Нет опыта,34
119522480,Менеджер проектов документирования,,Удалённо,От 1 года до 3 лет,73
120033906,Эксперт по цифровому дизайну в очную школу,"UX, Figma, UI, Подготовка презентаций, Проведение презентаций, Веб-дизайн, Графический дизайн, Иллюстрирование, Полиграфический дизайн, Разработка фирменного стиля, Разработка логотипов, Айдентика, Векторная графика, Разработка брендбука, Adobe InDesign, Adobe Illustrator",,От 1 года до 3 лет,34
118481241,Программист 1С,,,От 1 года до 3 лет,96
119281436,C#/.NET-разработчик,".NET Core, PostgreSQL, Git, C#",Удалённо,От 3 до 6 лет,96
119874017,AI Consultant,"Python, ChatGPT, AutoML, Классическое машинное обучение, Data Analysis",Удалённо,От 3 до 6 лет,165
119927817,Системный администратор,,На месте работодателя,От 1 года до 3 лет,113
119928631,Руководитель сектора проектов развития,,,От 3 до 6 лет,107
119300233,Бизнес-аналитик,"Анализ бизнес-процессов, Описание бизнес-процессов, Оптимизация бизнес-процессов, MS Excel, Разработка бизнес-требований, Моделирование бизнес-процессов, Реинжиниринг бизнес-процессов, Разработка функциональных требований, Аналитическое мышление, Системный анализ",На месте работодателя,От 1 года до 3 лет,150
119584002,Инженер программист АСУ ТП,,Разъездной,От 3 до 6 лет,96
119759340,Графический дизайнер,"Adobe Photoshop, Adobe Illustrator, CorelDRAW, Полиграфический дизайн, Графический дизайн, Разработка фирменного стиля, Дизайн наружной рекламы, Верстка печатных изданий, Разработка логотипов, Векторная графика, 3D Studio Max, Нейронные сети, Брендинг, Дизайн полиграфии",На месте работодателя,От 1 года до 3 лет,34
119270946,Дизайнер в бренд одежды,"дизайнер одежды, Дизайн одежды, Иллюстрирование, Организаторские навыки, Эскиз, Художник, Adobe Illustrator, Разработка дизайн-концепции, Разработка фирменного стиля, Подготовка макетов, Adobe Photoshop, Дизайн",На месте работодателя,От 1 года до 3 лет,34
112862305,Senior Frontend developer,"TypeScript, JavaScript, HTML/CSS, Написание ТЗ",,Более 6 лет,104
119243958,.NET-разработчик,,Удалённо,От 3 до 6 лет,96
120117009,Руководитель управления методологии,"Коммуникативные навыки, Деловая переписка, Построение проектов, Обоснование решений",На месте работодателя,От 3 до 6 лет,155
119289886,Продуктовый дизайнер (Направление WEB и МПСовкомбанк Бизнес),,,От 1 года до 3 лет,34
119038551,Ведущий аналитик/Заместитель начальника Отдела анализа и планирования АХР,"Анализ, Административно-хозяйственные расходы, MS Excel, MS PowerPoint, Бюджетирование",На месте работодателя,От 1 года до 3 лет,10
119360407,Аквагример,,Гибрид,Нет опыта,34
99177632,Системный аналитик,"SQL, Базы данных, Системный анализ, BPMN, UML, Atlassian Jira, REST API",,От 1 года до 3 лет,10
